time,price,rating
247,703.0,0.0
257,633.0,0.0
248,1172.0,0.0
433,134.0,0.0
377,759.0,0.0
252,586.0,5.0
341,670.0,0.0
513,586.0,4.0
479,668.0,5.0
336,670.0,0.0
740,836.0,0.0
412,867.0,0.0
472,837.0,0.0
387,703.0,5.0
326,702.0,0.0
268,586.0,0.0
490,683.0,4.5
210,501.0,5.0
445,569.0,5.0
105,628.0,0.0
161,434.0,0.0
333,452.0,0.0
246,586.0,0.0
257,501.0,0.0
334,452.0,0.0
620,703.0,5.0
307,668.0,0.0
388,670.0,4.5
528,586.0,3.0
406,586.0,4.5
405,683.0,5.0
1734,1138.0,0.0
448,836.0,5.0
601,1172.0,5.0
428,645.0,0.0
382,668.0,5.0
441,703.0,3.0
373,703.0,3.0
577,836.0,0.0
283,656.0,0.0
361,937.0,0.0
296,691.0,0.0
527,879.0,0.0
424,670.0,0.0
408,754.0,5.0
599,721.0,4.5
315,500.0,0.0
587,500.0,0.0
319,668.0,4.5
391,323.0,5.0
640,836.0,0.0
281,469.0,4.0
483,469.0,5.0
414,888.0,5.0
267,568.0,0.0
269,452.0,0.0
448,566.0,0.0
219,301.0,0.0
828,703.0,0.0
65,628.0,0.0
230,1172.0,0.0
192,1172.0,0.0
330,134.0,0.0
193,74.0,0.0
546,535.0,0.0
477,568.0,0.0
365,568.0,0.0
221,1172.0,0.0
359,414.0,0.0
113,628.0,0.0
635,888.0,0.0
464,586.0,4.0
527,930.0,0.0
415,683.0,4.5
506,735.0,0.0
591,703.0,4.5
662,703.0,0.0
434,500.0,0.0
193,797.0,0.0
439,668.0,5.0
106,352.0,0.0
512,837.0,5.0
577,586.0,5.0
292,670.0,0.0
533,683.0,4.0
457,668.0,4.5
481,668.0,0.0
799,1172.0,0.0
414,500.0,2.0
483,703.0,0.0
647,1005.0,4.5
234,656.0,0.0
765,984.0,0.0
238,351.0,0.0
596,657.0,0.0
512,668.0,0.0
391,609.0,0.0
438,603.0,0.0
570,888.0,0.0
408,703.0,0.0
565,820.0,5.0
329,615.0,5.0
337,670.0,0.0
223,501.0,4.0
552,323.0,0.0
195,703.0,0.0
392,656.0,0.0
367,656.0,5.0
279,633.0,0.0
359,656.0,0.0
457,703.0,0.0
512,670.0,5.0
225,351.0,0.0
221,351.0,4.0
365,703.0,5.0
438,844.0,0.0
417,619.0,0.0
741,820.0,0.0
411,399.0,0.0
440,656.0,5.0
490,736.0,0.0
234,575.0,0.0
246,166.0,0.0
222,641.0,0.0
341,468.0,0.0
768,703.0,0.0
219,445.0,0.0
365,635.0,0.0
507,668.0,0.0
344,422.0,0.0
545,888.0,0.0
347,469.0,0.0
654,759.0,0.0
60,468.0,0.0
513,703.0,0.0
591,569.0,0.0
828,944.0,0.0
376,585.0,0.0
208,1172.0,0.0
939,820.0,0.0
531,468.0,0.0
296,267.0,0.0
367,468.0,0.0
409,469.0,0.0
251,1172.0,0.0
359,379.0,0.0
401,752.0,0.0
483,837.0,0.0
432,837.0,0.0
522,837.0,0.0
670,586.0,0.0
426,1005.0,0.0
437,762.0,0.0
407,683.0,2.0
672,468.0,0.0
271,305.0,0.0
37,433.0,0.0
157,603.0,0.0
382,740.0,0.0
304,516.0,0.0
676,836.0,0.0
355,837.0,0.0
492,585.0,0.0
460,281.0,0.0
67,499.0,0.0
307,234.0,0.0
837,500.0,0.0
55,522.0,0.0
244,382.0,0.0
594,569.0,0.0
349,452.0,0.0
648,836.0,0.0
459,601.0,0.0
551,836.0,0.0
477,773.0,0.0
377,694.0,0.0
529,501.0,0.0
603,736.0,0.0
395,569.0,0.0
495,670.0,0.0
790,820.0,5.0
455,694.0,0.0
464,837.0,0.0
52,566.0,0.0
49,566.0,0.0
48,566.0,0.0
530,930.0,0.0
301,656.0,0.0
486,569.0,0.0
319,656.0,0.0
146,539.0,0.0
439,703.0,0.0
411,601.0,0.0
324,703.0,0.0
299,656.0,0.0
480,703.0,0.0
516,601.0,0.0
948,1003.0,0.0
796,944.0,0.0
247,501.0,0.0
549,694.0,0.0
307,633.0,4.0
700,669.0,0.0
575,836.0,0.0
216,615.0,0.0
296,586.0,0.0
527,668.0,5.0
347,352.0,0.0
402,656.0,0.0
193,468.0,0.0
281,656.0,0.0
227,586.0,0.0
52,352.0,0.0
491,703.0,5.0
286,401.0,0.0
457,656.0,0.0
205,586.0,0.0
422,703.0,1.0
419,703.0,0.0
732,820.0,0.0
377,500.0,0.0
223,500.0,0.0
99,367.0,0.0
415,820.0,0.0
537,468.0,0.0
64,401.0,0.0
245,568.0,0.0
494,656.0,0.0
225,703.0,0.0
321,656.0,5.0
379,879.0,0.0
374,539.0,0.0
405,703.0,0.0
752,820.0,0.0
653,820.0,2.0
592,569.0,0.0
347,703.0,0.0
234,615.0,0.0
378,656.0,0.0
179,500.0,0.0
208,500.0,5.0
235,561.0,0.0
247,586.0,0.0
226,603.0,0.0
177,422.0,0.0
312,754.0,4.0
400,469.0,0.0
604,636.0,0.0
553,914.0,0.0
398,610.0,0.0
333,656.0,0.0
180,586.0,0.0
455,703.0,0.0
368,628.0,0.0
324,702.0,0.0
457,670.0,0.0
245,703.0,5.0
331,569.0,4.5
216,351.0,0.0
205,351.0,0.0
286,351.0,5.0
209,351.0,3.0
217,351.0,0.0
222,351.0,5.0
212,351.0,3.0
243,351.0,0.0
227,351.0,0.0
209,351.0,0.0
272,351.0,0.0
242,351.0,0.0
418,670.0,0.0
507,703.0,0.0
587,703.0,0.0
325,603.0,0.0
432,656.0,0.0
728,836.0,0.0
223,492.0,0.0
522,702.0,0.0
395,702.0,4.5
521,773.0,0.0
207,233.0,0.0
31,65.0,0.0
461,635.0,0.0
172,267.0,0.0
443,1005.0,1.0
38,471.0,0.0
34,96.0,0.0
456,601.0,0.0
407,602.0,0.0
524,668.0,0.0
363,601.0,0.0
359,683.0,5.0
945,957.0,5.0
321,668.0,5.0
382,703.0,4.5
499,820.0,3.5
504,469.0,4.5
394,569.0,4.5
381,668.0,5.0
391,773.0,3.5
265,501.0,5.0
588,493.0,0.0
239,569.0,0.0
360,668.0,5.0
471,668.0,5.0
268,351.0,0.0
274,469.0,4.0
293,569.0,5.0
247,569.0,5.0
684,791.0,4.0
598,750.0,0.0
410,569.0,0.0
596,984.0,0.0
843,500.0,0.0
470,911.0,0.0
411,492.0,0.0
268,117.0,0.0
548,820.0,4.0
50,258.0,0.0
402,500.0,0.0
345,703.0,4.5
324,820.0,0.0
238,577.0,5.0
424,468.0,0.0
466,401.0,0.0
470,323.0,4.5
335,668.0,4.0
377,703.0,5.0
288,651.0,0.0
37,258.0,0.0
187,190.0,0.0
397,304.0,0.0
235,401.0,0.0
298,367.0,0.0
636,586.0,0.0
49,379.0,5.0
374,569.0,5.0
328,401.0,0.0
511,657.0,0.0
475,766.0,0.0
528,801.0,0.0
259,569.0,0.0
240,568.0,0.0
406,568.0,0.0
608,569.0,0.0
244,801.0,5.0
1336,1003.0,0.0
279,569.0,5.0
163,234.0,5.0
564,586.0,4.0
470,703.0,4.0
822,836.0,1.0
362,569.0,0.0
316,601.0,0.0
688,702.0,4.0
1112,223.0,0.0
198,398.0,4.0
317,209.0,0.0
369,601.0,0.0
323,602.0,0.0
183,117.0,0.0
408,164.0,0.0
529,602.0,0.0
355,615.0,4.0
584,668.0,0.0
477,820.0,5.0
797,836.0,0.0
315,820.0,0.0
260,668.0,0.0
259,501.0,5.0
153,268.0,0.0
380,816.0,0.0
59,258.0,0.0
500,417.0,0.0
317,585.0,5.0
87,603.0,3.0
193,323.0,4.0
217,334.0,0.0
27,166.0,0.0
485,434.0,0.0
265,568.0,0.0
416,683.0,5.0
783,703.0,5.0
498,759.0,1.0
645,836.0,5.0
556,645.0,0.0
218,500.0,0.0
166,567.0,0.0
35,300.0,0.0
747,401.0,0.0
170,434.0,0.0
401,602.0,0.0
282,117.0,0.0
591,1172.0,0.0
252,601.0,0.0
979,836.0,0.0
370,657.0,0.0
104,211.0,0.0
313,569.0,0.0
559,938.0,0.0
597,668.0,5.0
407,164.0,0.0
332,117.0,0.0
332,209.0,0.0
1110,223.0,0.0
405,491.0,0.0
402,209.0,0.0
1210,223.0,0.0
581,721.0,0.0
44,200.0,0.0
71,258.0,0.0
50,367.0,0.0
286,773.0,0.0
713,820.0,0.0
24,166.0,0.0
146,268.0,0.0
557,586.0,0.0
747,703.0,0.0
349,200.0,0.0
381,398.0,0.0
69,522.0,0.0
60,267.0,0.0
382,421.0,0.0
444,468.0,0.0
57,410.0,0.0
369,1172.0,0.0
499,836.0,0.0
332,351.0,0.0
62,190.0,0.0
318,820.0,0.0
381,569.0,0.0
368,879.0,0.0
478,702.0,0.0
113,348.0,0.0
61,367.0,0.0
31,267.0,0.0
560,717.0,0.0
308,680.0,5.0
567,500.0,0.0
82,152.0,0.0
123,610.0,0.0
180,267.0,0.0
245,607.0,0.0
86,334.0,0.0
153,635.0,0.0
522,703.0,0.0
506,334.0,0.0
339,568.0,0.0
266,586.0,0.0
412,938.0,0.0
607,716.0,0.0
163,468.0,0.0
202,422.0,0.0
335,500.0,0.0
530,234.0,0.0
332,609.0,0.0
212,421.0,0.0
613,1003.0,0.0
254,703.0,0.0
835,1003.0,0.0
432,762.0,0.0
464,569.0,0.0
315,816.0,0.0
523,569.0,0.0
219,539.0,0.0
131,703.0,0.0
407,797.0,0.0
407,500.0,0.0
335,702.0,0.0
273,382.0,0.0
314,267.0,0.0
132,578.0,0.0
313,234.0,0.0
682,769.0,0.0
137,469.0,0.0
211,469.0,0.0
482,1172.0,4.0
680,906.0,0.0
713,1063.0,0.0
535,891.0,0.0
613,602.0,0.0
103,615.0,4.5
349,1101.0,0.0
619,879.0,4.5
144,233.0,4.0
277,469.0,4.0
346,703.0,4.5
439,888.0,4.5
386,1439.0,5.0
2479,1003.0,4.5
310,586.0,4.5
444,1003.0,5.0
425,668.0,4.5
289,754.0,5.0
414,773.0,4.5
203,74.0,4.5
301,702.0,4.0
382,879.0,4.5
312,469.0,4.5
493,820.0,5.0
728,500.0,0.0
478,879.0,4.5
281,703.0,4.5
55,326.0,4.5
513,586.0,5.0
449,820.0,4.5
662,844.0,4.5
272,585.0,5.0
816,773.0,5.0
539,632.0,4.0
425,1172.0,5.0
1318,985.0,0.0
496,1328.0,0.0
152,585.0,4.5
100,163.0,2.0
161,585.0,0.0
840,888.0,5.0
538,703.0,4.0
228,702.0,5.0
417,702.0,0.0
502,586.0,5.0
404,900.0,0.0
690,938.0,5.0
521,938.0,5.0
3115,469.0,0.0
584,323.0,0.0
74,257.0,0.0
22,561.1772658948262,4.0
811,1055.0,5.0
402,334.0,0.0
376,668.0,5.0
237,615.0,0.0
506,1005.0,5.0
926,703.0,0.0
538,668.0,5.0
856,703.0,0.0
275,773.0,4.0
458,703.0,0.0
589,911.0,0.0
758,938.0,0.0
1059,703.0,3.5
462,586.0,0.0
301,691.0,0.0
277,1172.0,0.0
677,721.0,0.0
589,759.0,3.0
211,680.0,5.0
348,668.0,1.0
820,703.0,1.0
190,434.0,0.0
799,703.0,0.0
590,755.0,0.0
267,351.0,5.0
654,1131.0,5.0
334,445.0,5.0
433,649.0,0.0
74,234.0,4.0
328,233.0,0.0
232,614.0,0.0
868,669.0,0.0
199,519.0,0.0
381,367.0,0.0
362,500.0,4.5
420,500.0,5.0
483,820.0,5.0
43,211.0,0.0
36,211.0,5.0
647,938.0,0.0
499,500.0,5.0
422,608.0,0.0
656,820.0,0.0
956,1055.0,0.0
335,600.0,4.0
335,1172.0,0.0
470,762.0,0.0
642,1131.0,4.5
260,562.0,5.0
587,890.0,0.0
374,398.0,0.0
486,703.0,0.0
274,421.0,5.0
315,628.0,5.0
377,501.0,0.0
425,820.0,4.5
452,586.0,5.0
516,702.0,5.0
749,938.0,5.0
637,844.0,0.0
458,702.0,4.5
123,754.0,0.0
309,516.0,4.0
674,703.0,0.0
99,234.0,5.0
201,500.0,0.0
164,585.0,0.0
297,586.0,0.0
518,702.0,4.5
451,680.0,0.0
632,1172.0,4.0
21,721.0,5.0
128,139.0,0.0
371,888.0,0.0
743,469.0,0.0
224,187.0,0.0
151,187.0,0.0
199,379.0,0.0
457,669.0,0.0
313,585.0,0.0
457,938.0,5.0
435,500.0,0.0
721,1131.0,0.0
616,500.0,3.0
612,645.0,0.0
638,879.0,0.0
452,888.0,0.0
589,888.0,0.0
144,333.0,0.0
678,1008.0,5.0
539,569.0,0.0
295,656.0,0.0
275,500.0,0.0
507,1005.0,5.0
394,586.0,3.0
1116,820.0,5.0
267,703.0,0.0
520,867.0,0.0
592,500.0,0.0
324,653.0,0.0
716,1063.0,0.0
187,74.0,5.0
236,561.0,5.0
348,1172.0,0.0
193,502.0,0.0
868,703.0,0.0
366,668.0,4.0
480,702.0,0.0
668,703.0,3.0
726,1254.0,5.0
189,469.0,4.0
298,568.0,0.0
450,888.0,0.0
321,751.0,0.0
975,1172.0,4.5
1102,820.0,0.0
506,703.0,5.0
1227,1170.0,5.0
563,1172.0,5.0
770,1131.0,4.0
715,1172.0,0.0
488,586.0,5.0
578,609.0,5.0
795,937.0,0.0
620,653.0,0.0
302,820.0,4.0
316,539.0,0.0
535,539.0,0.0
493,134.0,0.0
309,74.0,0.0
160,74.0,0.0
505,500.0,0.0
588,1328.0,0.0
35,187.0,0.0
712,569.0,0.0
285,500.0,5.0
681,1131.0,0.0
1365,820.0,0.0
466,773.0,5.0
573,500.0,4.5
551,1005.0,0.0
259,410.0,4.5
744,500.0,0.0
747,500.0,4.5
577,501.0,0.0
758,726.0,0.0
407,773.0,0.0
1047,632.0,0.0
412,569.0,0.0
230,500.0,0.0
458,762.0,0.0
342,1439.0,0.0
548,1254.0,0.0
115,469.0,5.0
394,323.0,0.0
340,656.0,5.0
167,305.0,0.0
530,683.0,3.5
36,266.0,0.0
321,762.0,0.0
630,938.0,0.0
390,879.0,0.0
271,1254.0,0.0
464,469.0,0.0
405,568.0,0.0
505,938.0,0.0
373,702.0,5.0
463,1172.0,1.0
228,379.0,0.0
297,615.0,0.0
638,883.0,0.0
437,601.0,0.0
408,501.0,0.0
695,569.0,0.0
525,1063.0,0.0
98,234.0,0.0
691,778.0,0.0
88,300.0,0.0
675,1005.0,0.0
240,445.0,0.0
364,1172.0,0.0
105,166.0,0.0
339,585.0,0.0
418,702.0,0.0
526,1407.0,0.0
673,645.0,0.0
615,569.0,0.0
295,493.0,0.0
382,649.0,0.0
278,305.0,0.0
166,1172.0,0.0
784,835.0,0.0
313,586.0,0.0
224,493.0,0.0
171,586.0,0.0
75,585.0,0.0
132,228.0,0.0
952,703.0,0.0
40,70.0,0.0
364,797.0,0.0
441,837.0,0.0
323,691.0,0.0
207,1003.0,0.0
993,703.0,0.0
727,820.0,0.0
145,240.0,0.0
579,1063.0,0.0
427,468.0,0.0
451,468.0,0.0
177,650.0,0.0
183,398.0,0.0
58,99.0,0.0
467,344.0,0.0
97,301.0,0.0
143,351.0,0.0
404,670.0,0.0
19,47.0,4.0
71,300.0,4.0
579,668.0,0.0
429,609.0,0.0
413,656.0,0.0
318,402.0,0.0
474,670.0,0.0
21,397.0,0.0
837,702.0,0.0
91,757.0,0.0
150,484.0,0.0
451,668.0,5.0
54,100.0,0.0
307,670.0,0.0
43,90.0,0.0
26,47.0,0.0
316,585.0,0.0
181,334.0,0.0
167,505.0,0.0
322,401.0,0.0
227,190.0,0.0
62,75.0,0.0
399,683.0,0.0
261,797.0,0.0
245,797.0,0.0
144,797.0,0.0
69,99.0,0.0
482,703.0,0.0
193,367.0,0.0
265,382.0,0.0
52,190.0,0.0
599,569.0,0.0
356,358.0,0.0
553,540.0,0.0
803,806.0,0.0
652,636.0,0.0
236,585.0,0.0
326,367.0,0.0
161,334.0,0.0
407,879.0,4.0
131,375.0,0.0
674,500.0,0.0
447,670.0,0.0
249,507.0,0.0
142,553.0,0.0
334,500.0,4.0
542,902.0,0.0
151,469.0,0.0
299,652.0,0.0
185,303.0,0.0
72,280.0,0.0
366,651.0,0.0
498,656.0,0.0
357,703.0,0.0
450,879.0,0.0
270,656.0,0.0
55,398.0,0.0
1133,1141.0,0.0
556,891.0,0.0
737,721.0,0.0
569,557.0,0.0
37,582.0,0.0
795,390.0,0.0
633,617.0,0.0
874,585.0,0.0
511,1130.0,0.0
237,655.0,0.0
312,753.0,0.0
428,609.0,5.0
571,609.0,0.0
227,656.0,0.0
169,444.0,0.0
471,762.0,0.0
116,468.0,0.0
237,1063.0,0.0
356,668.0,5.0
215,420.0,0.0
226,233.0,0.0
271,271.0,0.0
463,568.0,0.0
352,305.0,0.0
180,190.0,0.0
969,837.0,0.0
208,468.0,0.0
200,517.0,0.0
361,608.0,0.0
240,586.0,0.0
672,586.0,0.0
740,703.0,5.0
147,397.0,0.0
528,703.0,0.0
807,500.0,0.0
376,656.0,0.0
191,500.0,0.0
687,608.0,0.0
387,753.0,0.0
955,702.0,0.0
49,116.0,0.0
205,500.0,0.0
355,1063.0,0.0
765,836.0,5.0
416,668.0,4.0
1595,586.0,0.0
1073,836.0,4.0
510,668.0,4.5
359,754.0,5.0
234,333.0,4.5
430,703.0,5.0
253,100.0,4.5
267,754.0,4.5
157,752.0,4.5
495,820.0,4.5
636,586.0,5.0
148,117.0,4.5
370,1312.0,5.0
372,668.0,4.5
189,74.0,4.0
548,668.0,4.5
495,400.0,5.0
984,445.0,5.0
998,586.0,4.5
342,615.0,4.5
71,257.0,5.0
269,501.0,5.0
124,615.0,4.5
359,668.0,4.5
418,670.0,5.0
60,300.0,4.5
139,468.0,5.0
1375,1003.0,0.0
20,561.1772658948262,4.0
1047,664.0,0.0
784,836.0,0.0
1178,1407.0,5.0
641,836.0,5.0
376,586.0,5.0
225,468.0,4.0
127,233.0,4.0
917,703.0,4.5
703,516.0,5.0
42,352.0,5.0
351,602.0,5.0
196,585.0,5.0
288,669.0,5.0
43,257.0,4.0
348,1063.0,0.0
1674,938.0,4.0
1660,820.0,0.0
390,773.0,0.0
48,152.0,0.0
195,633.0,0.0
874,586.0,0.0
124,166.0,0.0
178,468.0,4.0
296,367.0,5.0
252,938.0,0.0
670,750.0,5.0
130,445.0,0.0
383,350.0,4.0
44,352.0,4.0
138,615.0,5.0
537,797.0,5.0
867,888.0,0.0
30,140.0,0.0
734,669.0,5.0
183,501.0,0.0
51,281.0,0.0
139,74.0,0.0
346,615.0,0.0
718,703.0,4.5
73,258.0,0.0
396,656.0,0.0
62,258.0,0.0
44,258.0,0.0
497,669.0,0.0
65,258.0,0.0
55,258.0,0.0
525,501.0,0.0
572,94.0,5.0
706,181.0,5.0
653,586.0,0.0
519,797.0,0.0
491,668.0,0.0
293,1063.0,0.0
482,585.0,0.0
1506,938.0,5.0
268,401.0,0.0
189,502.0,0.0
209,434.0,0.0
437,586.0,0.0
1202,1003.0,0.0
613,535.0,4.0
43,257.0,5.0
745,703.0,3.5
1528,1003.0,0.0
128,445.0,0.0
108,398.0,0.0
45,187.0,0.0
200,703.0,0.0
209,561.1772658948262,0.0
588,516.0,0.0
228,501.0,0.0
75,374.0,0.0
60,258.0,0.0
54,258.0,0.0
913,1055.0,0.0
38,351.0,0.0
183,422.0,5.0
1020,1256.0,5.0
219,267.0,4.5
319,1069.0,4.5
700,187.0,0.0
406,635.0,5.0
129,492.0,0.0
64,47.0,0.0
635,891.0,5.0
213,586.0,5.0
583,703.0,3.0
606,586.0,5.0
428,1254.0,0.0
489,773.0,5.0
558,375.0,0.0
68,263.0,0.0
763,703.0,3.0
567,492.0,0.0
430,656.0,0.0
73,398.0,0.0
231,615.0,5.0
116,422.0,0.0
156,281.0,0.0
489,1005.0,0.0
299,234.0,0.0
306,668.0,5.0
261,187.0,0.0
238,537.0,4.0
517,736.0,0.0
596,702.0,0.0
395,1254.0,5.0
545,703.0,4.5
668,1406.0,4.0
205,74.0,0.0
35,132.0,5.0
78,304.0,4.5
497,1003.0,3.0
697,1005.0,4.5
625,836.0,5.0
60,374.0,4.5
91,603.0,0.0
73,258.0,5.0
59,33.0,5.0
207,352.0,0.0
607,500.0,0.0
156,535.0,4.5
500,1254.0,0.0
465,134.0,0.0
152,74.0,0.0
12,52.0,0.0
617,1005.0,4.0
672,702.0,5.0
433,754.0,5.0
324,930.0,0.0
139,615.0,5.0
359,398.0,1.0
188,307.0,0.0
59,703.0,0.0
44,422.0,0.0
50,422.0,0.0
166,295.0,0.0
554,691.0,0.0
93,334.0,0.0
217,376.0,0.0
56,258.0,0.0
275,502.0,0.0
520,879.0,5.0
323,586.0,5.0
148,469.0,1.0
615,585.0,0.0
434,703.0,5.0
135,492.0,0.0
62,300.0,0.0
24,190.0,0.0
392,501.0,0.0
361,307.0,0.0
90,33.0,0.0
531,703.0,4.0
118,117.0,5.0
45,615.0,0.0
167,426.0,5.0
52,257.0,5.0
89,233.0,1.0
666,703.0,4.0
2000,500.0,0.0
222,537.0,0.0
99,334.0,0.0
46,200.0,0.0
490,669.0,0.0
121,166.0,0.0
70,468.0,0.0
72,434.0,0.0
76,434.0,0.0
93,367.0,0.0
490,501.0,0.0
66,267.0,0.0
21,176.0,0.0
785,837.0,0.0
423,669.0,0.0
106,258.0,0.0
105,258.0,0.0
120,258.0,0.0
103,258.0,0.0
58,258.0,0.0
95,258.0,0.0
237,307.0,0.0
46,258.0,0.0
47,258.0,0.0
71,434.0,0.0
48,258.0,0.0
45,258.0,0.0
22,140.0,0.0
52,258.0,0.0
291,367.0,0.0
473,669.0,0.0
181,469.0,0.0
391,535.0,0.0
109,367.0,0.0
149,398.0,0.0
420,703.0,0.0
548,908.0,0.0
199,650.0,0.0
165,755.0,0.0
105,280.0,0.0
452,434.0,0.0
197,351.0,0.0
733,669.0,0.0
705,736.0,0.0
478,224.0,0.0
366,469.0,0.0
314,568.0,0.0
347,602.0,0.0
200,434.0,0.0
219,562.0,0.0
376,401.0,0.0
409,187.0,0.0
249,367.0,0.0
66,399.0,0.0
195,468.0,0.0
732,938.0,0.0
1341,468.0,0.0
371,636.0,0.0
165,401.0,0.0
189,535.0,0.0
231,502.0,5.0
312,1254.0,0.0
420,1148.0,5.0
653,586.0,5.0
70,262.0,4.5
501,653.0,0.0
354,586.0,4.0
737,1005.0,4.5
177,445.0,0.0
937,773.0,0.0
357,1439.0,4.5
92,603.0,0.0
307,562.0,0.0
257,166.0,5.0
299,1148.0,0.0
293,469.0,4.0
153,754.0,0.0
73,414.0,0.0
679,938.0,5.0
244,615.0,3.0
684,891.0,0.0
78,421.0,0.0
501,670.0,0.0
320,754.0,5.0
34,257.0,5.0
312,754.0,5.0
407,501.0,5.0
54,377.0,0.0
355,668.0,0.0
59,410.0,5.0
417,539.0,4.0
1529,1005.0,0.0
136,328.0,3.5
89,603.0,5.0
60,351.0,3.5
298,501.0,3.5
294,938.0,5.0
370,837.0,3.0
277,585.0,5.0
186,301.0,0.0
57,258.0,0.0
49,258.0,0.0
226,421.0,0.0
198,100.0,5.0
35,132.0,4.0
201,501.0,5.0
773,836.0,4.5
320,915.0,0.0
165,233.0,4.5
432,879.0,4.0
457,680.0,5.0
200,656.0,0.0
180,1254.0,5.0
37,257.0,0.0
482,401.0,5.0
11,99.0,2.0
41,233.0,4.0
188,468.0,0.0
64,469.0,5.0
274,569.0,0.0
192,586.0,5.0
683,1005.0,4.0
361,516.0,0.0
385,539.0,5.0
543,844.0,0.0
487,703.0,5.0
67,234.0,5.0
251,569.0,0.0
190,469.0,4.0
475,669.0,0.0
81,500.0,4.0
520,445.0,0.0
281,538.0,0.0
442,334.0,0.0
661,656.0,0.0
1010,1172.0,5.0
154,502.0,0.0
75,376.0,0.0
736,703.0,0.0
202,352.0,0.0
274,668.0,4.5
602,469.0,0.0
15,26.0,0.0
66,187.0,0.0
303,602.0,0.0
326,187.0,0.0
292,460.0,0.0
60,257.0,0.0
49,352.0,0.0
430,574.0,0.0
224,767.0,0.0
632,736.0,0.0
60,257.0,5.0
257,445.0,5.0
1048,1055.0,0.0
1430,468.0,0.0
43,267.0,0.0
436,375.0,0.0
223,76.0,0.0
751,703.0,0.0
327,562.0,5.0
359,1181.0,4.5
95,304.0,5.0
197,585.0,4.5
744,703.0,0.0
379,754.0,5.0
362,1407.0,0.0
800,1055.0,0.0
634,516.0,0.0
864,74.0,0.0
102,293.0,0.0
146,580.0,0.0
184,535.0,0.0
189,434.0,0.0
300,334.0,0.0
59,117.0,4.0
15,781.0,0.0
831,568.0,0.0
52,334.0,0.0
85,301.0,0.0
327,334.0,0.0
65,190.0,0.0
79,341.0,0.0
81,492.0,4.0
162,266.0,0.0
217,348.0,0.0
368,568.0,0.0
965,871.0,0.0
64,421.0,0.0
192,500.0,4.0
504,500.0,5.0
677,938.0,4.5
115,100.0,5.0
561,668.0,5.0
228,469.0,5.0
78,234.0,5.0
553,879.0,5.0
200,569.0,3.0
240,401.0,0.0
539,655.0,5.0
139,290.0,0.0
520,702.0,0.0
272,452.0,0.0
51,75.0,0.0
67,468.0,0.0
81,36.0,0.0
375,497.0,0.0
504,670.0,0.0
209,234.0,0.0
99,290.0,0.0
116,930.0,0.0
405,500.0,0.0
219,426.0,0.0
64,505.0,0.0
369,569.0,0.0
102,60.0,0.0
665,468.0,0.0
224,74.0,0.0
574,1254.0,0.0
607,468.0,0.0
129,669.0,0.0
216,281.0,0.0
56,257.0,5.0
203,501.0,0.0
470,468.0,0.0
328,1219.0,0.0
63,262.0,5.0
402,837.0,0.0
291,702.0,5.0
401,754.0,5.0
293,888.0,0.0
249,382.0,0.0
200,615.0,5.0
702,1005.0,5.0
286,469.0,0.0
327,651.0,0.0
500,938.0,3.0
11,166.0,0.0
22,187.0,0.0
550,500.0,0.0
586,492.0,5.0
710,656.0,5.0
365,680.0,4.0
100,117.0,5.0
240,501.0,0.0
316,401.0,0.0
88,452.0,0.0
452,568.0,0.0
162,520.0,0.0
155,520.0,0.0
295,268.0,0.0
204,344.0,0.0
811,944.0,0.0
492,820.0,5.0
189,267.0,0.0
414,602.0,0.0
108,300.0,0.0
71,367.0,0.0
148,520.0,0.0
159,586.0,0.0
114,378.0,0.0
113,267.0,0.0
624,669.0,0.0
422,669.0,0.0
131,422.0,0.0
632,367.0,0.0
61,300.0,0.0
240,305.0,0.0
262,300.0,0.0
183,300.0,0.0
268,574.0,0.0
25,166.0,0.0
500,614.0,0.0
283,307.0,0.0
216,501.0,0.0
91,75.0,0.0
72,75.0,0.0
143,75.0,0.0
30,112.0,0.0
16,117.0,0.0
609,820.0,0.0
586,669.0,0.0
816,1138.0,5.0
717,703.0,3.0
718,727.0,0.0
614,1005.0,0.0
908,703.0,5.0
72,603.0,0.0
59,257.0,4.0
181,938.0,0.0
153,164.0,4.0
209,1172.0,0.0
355,1439.0,0.0
64,190.0,5.0
325,300.0,0.0
175,233.0,5.0
213,379.0,0.0
272,754.0,5.0
281,1172.0,0.0
15,113.0,0.0
241,382.0,0.0
209,382.0,0.0
405,770.0,0.0
128,401.0,0.0
95,567.0,0.0
452,535.0,0.0
347,351.0,0.0
199,434.0,0.0
68,334.0,0.0
99,60.0,0.0
109,60.0,0.0
77,74.0,0.0
200,74.0,0.0
297,74.0,0.0
553,574.0,0.0
1084,574.0,0.0
279,568.0,0.0
308,602.0,0.0
647,367.0,0.0
359,515.0,0.0
524,604.0,0.0
63,258.0,0.0
429,445.0,0.0
208,501.0,0.0
37,121.0,5.0
130,468.0,0.0
929,500.0,0.0
902,703.0,4.0
231,351.0,0.0
761,1131.0,0.0
313,469.0,4.0
614,1005.0,4.0
404,837.0,0.0
745,1131.0,5.0
443,1148.0,5.0
278,1003.0,2.0
66,414.0,0.0
648,1254.0,1.0
89,263.0,4.0
61,500.0,0.0
157,468.0,0.0
249,703.0,4.0
157,615.0,5.0
627,539.0,5.0
655,820.0,5.0
553,352.0,0.0
563,1063.0,0.0
307,754.0,3.0
